"Cluster","Nall","Nflag1","RVmed","e_RVmed","RVmean","e_RVmean","s_RV","Nflag12","[Fe/H]med","e_[Fe/H]med","[Fe/H]mean","e_[Fe/H]mean","s_[Fe/H]","LX","LY","LZ","ULSR","VLSR","WLSR","ZGC","RGC","Peri","Apo","Energy","ecc","_RA","_DE"
"COIN-Gaia_16",1,1,-22.15,5.86,-22.14999961853028,5.860000133514404,"nan",1,-0.115,0.075,-0.115000002086163,0.0750000029802322,"nan",-4.7697008967175565,7.8111801122201,2085.339159462501,28.105993996510733,214.0416720470384,-0.8660342987631573,0.0212123997143219,9.711513489212567,7.9653,10.1081,-150749,0.1185603602197925,80.179,37.438
"COIN-Gaia_17",13,12,6.79948,2.97099,6.842865102852506,2.3817181703965384,8.93533309094005,11,-0.06893,0.04737,-0.0247072371939603,0.0335917458121101,0.1840713775373906,-8.246259259101835,32.27929345919533,2105.489829067689,0.9931805024546474,227.19028748924265,-3.4869472573560056,0.0335327493282373,9.26847930929821,8.8287,9.27034,-150760,0.0243990302269507,81.244,37.558
"COIN-Gaia_18",17,17,1.45006,2.78552,1.6733599929825316,2.2418512306849334,10.166270028908343,17,-0.06964,0.03221,-0.0799663135660985,0.0298830344094206,0.1565130142451994,4.301655629570816,36.06630451680621,2062.359075947547,6.575257912939942,223.73220586982984,-3.8988891244394974,-0.0220871291100908,9.214618519128605,8.4734,9.26099,-151831,0.0444115015080884,78.408,35.498
"COIN-Gaia_19",17,17,8.5349,2.70376,8.814999927381729,2.754178555745425,12.644851365214013,12,-0.06476,0.02629,-0.0866605360448461,0.0392140713941985,0.1529125924686466,-4.545118039238169,142.82807121805843,2152.444569331434,0.6658262984445784,228.1687714394997,-15.141821657289473,0.0106782601249429,9.434184909255462,9.1015,9.43622,-149471,0.0180572562939307,82.188,34.29
"COIN-Gaia_2",3,3,-39.76269,5.7141,-39.62835653882794,4.797444929596924,7.509819063569625,1,-0.24179,0.209,-0.241791438968626,0.2090048160665144,"nan",32.54880936491156,2.5601950570062426,2052.1949948683223,54.85272850838174,225.23372632085665,0.5890028645374272,-0.141928831264244,8.925701503011428,7.3524,10.3634,-151695,0.1699619379096275,15.06,55.409
"COIN-Gaia_20",4,4,-4.34776,5.00168,-4.966833083727486,5.057692471856152,8.65811528809045,3,-0.06202,0.0355,-0.0625873002406236,0.0239941180091662,0.049653027542015,14.91429978243323,-50.68028772532085,2192.046830577448,14.775944980618124,237.17210666781173,5.583969880848946,-0.0603227749842576,9.236294581677816,8.973,9.91285,-148502,0.0497631034402421,78.634,31.691
"COIN-Gaia_21",1,1,1.41,10.77,1.409999966621399,10.770000457763672,"nan",1,-0.107,0.192,-0.10700000077486,0.19200000166893,"nan",5.069432299661818,68.50153452198431,2149.105407893381,9.953412746828455,223.72933569896483,-7.10776893715324,-0.0228954512359796,9.605498967106165,8.803,9.71346,-149539,0.0491725722358857,84.766,28.402
"COIN-Gaia_22",2,2,10.02612,6.54607,10.02611523636284,6.546070677610891,5.386554911185755,1,-0.26263,0.25516,-0.262628203437071,0.2551557781799844,"nan",-40.08954488836281,130.54132952688573,2250.4643902496728,-0.7680682874225653,221.0687303995274,-12.809718118619408,0.180786597330062,10.179968844064604,9.2644,10.183,-146952,0.0472334904920598,91.06,31.602
"COIN-Gaia_23",18,17,1.72319,3.43775,1.349775252179236,2.7100287854051683,12.54776024064144,12,-0.1637,0.05064,-0.141924069826331,0.0585649109813437,0.2079191556120647,-2.700840666756736,-35.84429944697285,2212.177021144165,9.494532708850585,242.16538084504663,3.9122570770452594,0.0105910193310909,9.136414332283302,9.0543,10.0233,-147978,0.0507920017234864,87.449,27.008
"COIN-Gaia_24",44,44,-9.19667,1.35059,-9.201218113994578,1.158466642833888,8.218843697126417,42,0.05729,0.00763,0.0114478806764216,0.0111511781858443,0.1345531144608537,-6.228786526896563,-100.52665104849136,2096.41018763709,22.49652706257346,227.61555897935511,10.847735781940576,0.0214743427038043,9.223356888163847,8.4086,9.72202,-150623,0.072442681189436,90.693,23.203
"COIN-Gaia_25",18,17,-16.94791,2.23203,-15.97359548185647,1.6461125660454643,9.609053248782892,10,-0.0231,0.03556,-0.0216168076343413,0.0379458671200734,0.1252753143868156,-2.727027394024283,-6.311282811871513,2160.208857761602,29.17866619418037,240.16945462433284,0.6648460512113061,0.0109624859969372,9.012841587424647,8.4839,10.2733,-148824,0.0953997857885811,91.691,20.276
"COIN-Gaia_26",20,20,-2.62167,2.6965,-3.592306765874893,2.331505961649184,12.101458241231777,9,-0.12958,0.03764,-0.110488309926218,0.0375545336161478,0.2062866429941771,48.76354775443468,-3.836950939672513,2214.9308286225773,17.296075170438314,231.107033933574,0.7811369620198345,-0.211836496793381,9.60571962551019,9.0705,10.1005,-147702,0.053726983464608,83.771,15.721
"COIN-Gaia_27",5,5,1.65007,4.87787,1.700180316192752,4.1822735194802005,9.059542178719948,3,-0.0302,0.07575,-0.0326412254698004,0.0786311812983394,0.097568485948182,35.482815161259325,0.3764907009907536,2107.094116810548,14.710808545553704,226.1969020129169,0.2073091404929643,-0.157101265421346,9.335439327052928,8.6163,9.58327,-150439,0.0531303177708948,85.76,13.743
"COIN-Gaia_28",4,4,22.02239,5.34084,22.45983388813696,4.768187410874619,9.166614517371904,3,-0.14211,0.04636,-0.134973131789982,0.0572918545952882,0.0733947128662165,2.9558493222883246,37.29859205252201,2288.11198033188,-8.669279789342724,235.32434345315292,-3.8472294393563615,-0.0035973710849186,9.718506329363471,9.561,10.1545,-146278,0.0301058307063749,96.333,11.159
"COIN-Gaia_38",6,6,-20.17782,5.1661,-19.469964101481622,4.450523431759264,12.044677016566824,5,0.01618,0.0989,0.027066239763462,0.0672295980130751,0.1870978529684159,5.73169796198394,169.459122114043,1906.335978907337,11.216422070569251,205.14585706098217,-18.202220428768936,-0.0907711837405456,9.280925514058618,7.2737,9.33299,-155209,0.1240029626596494,51.472,51.072
"COIN-Gaia_39",7,7,-3.83901,4.86155,-0.4880222500672463,3.7037999190797617,15.472007279063284,3,-0.08149,0.10388,-0.0364060825462572,0.0975041455039005,0.1684659118304166,7.859173197187261,-3.293072062996061,2151.41473642914,11.86989966936592,234.6349786641225,0.4025060700349083,-0.032923970038288,9.15840772092226,8.8996,9.59292,-149620,0.0374941597881949,69.612,42.95
"COIN-Gaia_40",3,3,7.47255,7.9185,8.422206119782611,7.076130874879351,11.550828835966332,0,"nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan",2.007e-07,0.046924,-305683,0.9999914459491256,81.874,33.526
"COIN-Gaia_41",7,7,5.75027,4.02943,6.96451815634002,3.408414909405086,12.488731576954608,5,-0.13578,0.06796,-0.142338034542447,0.0709268048804539,0.1661245163079233,19.035627457590664,130.81016880804196,2188.941085643362,11.287631454038944,215.9329295917688,-12.805897795845802,-0.0674441955832724,10.161392779631589,8.75,10.2514,-148141,0.0790169340421243,89.835,19.026
"COIN-Gaia_8",3,3,-7.05494,3.28286,-7.331305365457418,3.067722843272138,4.054296507431026,2,-0.04677,0.03703,-0.0467697263463769,0.037028460310408,0.0754405975681284,26.001267681567803,-34.29057617791624,2028.0155531358505,9.642256862457776,231.4575162675769,4.0372089270221565,-0.104291823149467,8.754878003232944,8.4471,8.97001,-152792,0.0300227764537285,39.048,50.013
"COIN-Gaia_9",7,7,-18.71989,3.4426,-18.82109177238926,2.898580782045215,7.082249213501197,4,0.01069,0.03136,-0.0110610567321936,0.0207329165681113,0.0894346956916185,25.11494412998546,36.71489586456418,2099.028141468973,28.598920525182148,234.14873470879817,-3.7533970911754935,-0.114979265171562,8.918703536855771,8.2389,9.82925,-150794,0.0880195260721214,47.748,48.023
"Collinder_106",1,1,13.28,15.29,13.279999732971191,15.289999961853027,"nan",1,-0.362,0.18,-0.361999988555908,0.1800000071525573,"nan",-0.3344700065662788,4.258051494129333,2358.8693286981324,-4.374734534141291,246.6199049587132,-0.4445591896698575,0.002543728973738,9.57579848744794,9.5625,10.8801,-144391,0.0644546823346172,99.278,6.002
"Collinder_107",1,1,27.9,8.96,27.89999961853028,8.960000038146973,"nan",1,-0.28,0.178,-0.280000001192093,0.1780000030994415,"nan",3.561459249582438,1.040831711737834,2347.092067219656,-17.94587889333311,240.9169664264434,-0.1340669756093637,-0.0143644006981794,9.715458772580414,9.4443,10.8168,-144846,0.0677427538342022,99.203,4.972
"Collinder_110",8,8,39.75534,2.14434,41.437561964619135,1.4641870125953464,8.27899183829781,8,-0.18608,0.04402,-0.188860126803134,0.0348462261031048,0.1189776642288928,27.264055651699024,138.44719509310556,2176.074185818073,-16.098217078120484,213.8101261305256,-13.80482114413394,-0.057852209437627,10.153852059376582,8.534,10.3083,-148560,0.0941652058585173,99.677,2.069
"Collinder_115",2,2,28.468,10.13645,28.468003389759748,10.136449193978612,8.527332172249134,1,-0.17037,0.19084,-0.170368485200214,0.1908409167578439,"nan",4.368957598975717,54.98348474525523,2295.896967199256,-13.604925209748547,230.99803229035308,-5.557965495971569,0.0051872862854953,9.930684106910242,9.4768,10.319,-146059,0.042542798154965,101.659,1.776
