"Cluster","ra","dec","pm_ra","pm_dec","pm_ra_disp","pm_dec_disp","parallax","parallax_disp","r_50","n_r50","n_pm","n_parallax","n_parallax_near","n_pm_fs","log_age","log_age_50","log_age_16","log_age_84","Fe_H","Fe_H_50","Fe_H_16","Fe_H_84","dist_mod","dist_mod_50","dist_mod_16","dist_mod_84","A_V","A_V_50","A_V_16","A_V_84","alpha_mf","alpha_mf_50","alpha_mf_16","alpha_mf_84","prior_feh_mu","prior_feh_sig","mf_quality_flag"
"NGC_2482",118.787,-24.263,-4.722,2.189,0.094,0.1,0.72,0.053,0.149,3.0,6.0,6.0,10.0,8.0,8.713266854361148,8.735032394971448,8.720089001673125,8.770296916716227,0.2393464730814199,0.1221109405870554,0.0385976866207872,0.1524316116471581,10.6617283139177,10.559310841174458,10.518546979654596,10.60032083999122,0.1034717344636217,0.127415477485795,0.0972901295866735,0.1729238535781113,-1.9901220846877303,-1.939868167662944,-2.141664696228585,-1.763749119844811,-0.07,0.1,1.0
"NGC_2489",119.064,-30.06,-2.529,2.102,0.099,0.108,0.465,0.039,0.066,3.0,6.0,6.0,10.0,8.0,8.676483870499315,8.676466747564941,8.670402324117218,8.685095138541097,0.3385616918778805,0.3368817469909305,0.2460675582986161,0.3492864306989012,11.551522545845314,11.543971568504798,11.446567024905212,11.554036745940776,1.1987465154425447,1.2012437065240391,1.1929544455487384,1.2336502860461656,-2.125823605737955,-2.2286327841487856,-2.416739990190542,-2.0418667606455942,-0.063,0.146,0.0
"NGC_2506",120.01,-10.773,-2.571,3.912,0.143,0.113,0.292,0.078,0.088,3.0,6.0,99.0,10.0,8.0,9.307646875021156,9.308903366935937,9.30727354038825,9.310700039555154,-0.2808456603270756,-0.2806788331626597,-0.2845548154336454,-0.276549772489004,12.556957357866551,12.55624623715768,12.537678006803477,12.563102478256798,0.2793981415720208,0.276264812429238,0.2688543687136024,0.2783941947302855,-1.986382524113469,-2.0793397577015607,-2.2080884552763003,-1.9115896989601384,-0.23,0.05,0.0
"NGC_2509",120.201,-19.056,-2.708,0.764,0.076,0.075,0.363,0.039,0.06,3.0,6.0,6.0,10.0,8.0,9.1666351327773,9.162861672943444,9.157263222929938,9.168615627508286,0.0568271719576491,0.0534033300238201,0.043619744480103,0.0621550437296128,11.993252204383817,11.989941498197684,11.978834747892709,11.998281397344318,0.3485167779014791,0.351198661856846,0.3467442969935605,0.3592998428348564,-0.927883246428804,-0.9222023332826352,-1.152131684172125,-0.6919675431177374,-0.063,0.146,0.0
"NGC_2516",119.527,-60.8,-4.748,11.221,0.441,0.345,2.417,0.045,0.496,3.0,6.0,6.0,99.0,8.0,7.929859229219575,7.929571093322712,7.927134438426585,7.93088351690143,-0.1416296200524654,-0.1434374098057909,-0.1460997733587518,-0.1397843075208352,7.946908927595047,7.945571646581433,7.942839103957427,7.952247696563996,0.4796364535098467,0.48110020824401,0.4790178536866116,0.4828709477201619,-2.204498765892361,-2.2319852829061464,-2.2400217887711373,-2.202566849520684,-0.109574140144201,0.0073802339594214,1.0
"NGC_2527",121.246,-28.122,-5.549,7.275,0.229,0.212,1.536,0.07,0.408,3.0,6.0,6.0,99.0,8.0,8.980319908019693,8.977758601687837,8.972344921856521,8.982657108629898,-0.0386450379826144,-0.0414221103115575,-0.0470793191219532,-0.0365102699599377,8.872129225191088,8.87751902900797,8.870081334130553,8.88846574756534,0.1366593647920594,0.1438998449423383,0.1369172511112961,0.1515580022644674,-1.7522543619009512,-1.7106175850185423,-1.8271880016111224,-1.605247254939398,-0.1,0.04,1.0
"NGC_2533",121.773,-29.872,-3.189,5.041,0.077,0.056,0.329,0.039,0.055,3.0,6.0,6.0,10.0,8.0,9.02323712573902,9.019259411957142,8.968757334938529,9.026390049176598,-0.1323858463880151,-0.0560710821045505,-0.1408926911695667,-0.0231632526235313,12.030438520428133,12.074088711501789,12.028287301848763,12.1690685253618,0.9576010758973964,0.9554352780864696,0.8836689567478353,1.030938919208736,-1.6266420232432557,-1.6326767569485925,-2.0625971325889982,-1.2228939986046494,-0.063,0.146,0.0
"NGC_2539",122.658,-12.834,-2.331,-0.584,0.127,0.118,0.754,0.064,0.187,3.0,6.0,6.0,10.0,8.0,8.930111179409277,8.929160560479408,8.925414332433379,8.932850850312155,-0.1483025424309896,-0.1513867664270121,-0.1561366342429954,-0.1473086024705138,10.399201137217464,10.394332687130497,10.390788238138732,10.39782871276897,0.2527398525194568,0.2518185831656245,0.2497579691789652,0.2533851656409216,-2.02076407238202,-2.124222447698944,-2.234580580373136,-2.0130812348653397,-0.0777522887607293,0.0233317577399778,1.0
"NGC_2546",123.082,-37.661,-3.757,3.862,0.095,0.139,1.034,0.052,0.229,3.0,6.0,6.0,99.0,8.0,8.326227598351275,8.32479228716244,8.314239378364498,8.344712656603006,0.0457399200874054,0.0479017766389715,0.0416889308304806,0.150971325285871,9.77632165880144,9.776777683196489,9.772064269868464,9.867572806261729,0.417522535339061,0.4172752766364925,0.3879502404221313,0.420960675009412,-2.14037492748111,-2.1032570714722008,-2.2048217972647843,-1.9996958640149023,-0.063,0.146,1.0
"NGC_2547",122.525,-49.198,-8.609,4.262,0.283,0.28,2.553,0.071,0.283,3.0,6.0,10.0,99.0,8.0,7.571069863026475,7.573237912029368,7.568919550782243,7.577315915855033,0.0521246183333708,0.0530185625161198,0.0474673701020739,0.0586040878005189,7.886313567599985,7.884688859664272,7.876139655787659,7.892031151086783,0.2425505130064049,0.2393548793069573,0.2294000221313416,0.2484159210565494,-1.914744597611296,-1.956884864373415,-2.048354896459793,-1.8792826719821096,-0.063,0.146,1.0
"NGC_2548",123.412,-5.726,-1.313,1.029,0.194,0.178,1.289,0.065,0.369,3.0,6.0,6.0,99.0,8.0,8.772998762694117,8.772286843702846,8.766680646060422,8.777085708927673,-0.0399039564264285,-0.039053756117359,-0.0439161822565281,-0.0341265211748885,9.31285943598403,9.312794700591008,9.30563624906402,9.320786877562858,0.1186984493692851,0.118138456108817,0.1074734863901579,0.1242403315437256,-2.125454728009049,-2.020424761373837,-2.121340877867899,-1.9205014713423236,-0.0139290309627288,0.0108929355774867,1.0
"NGC_2567",124.645,-30.631,-2.955,2.58,0.076,0.091,0.542,0.033,0.064,3.0,6.0,6.0,10.0,8.0,8.772194609349164,8.767894983579659,8.720588145183903,8.774670177175869,0.1467768575097593,0.144488063289826,0.0478032601095836,0.2436307243203491,11.143006082301818,11.153171192512644,11.09823557815334,11.287960531294624,0.1863509095493354,0.2201014418734521,0.1855565454306423,0.2519361356869833,-1.5619129526524866,-1.61514426384282,-1.792302771981874,-1.4316810877235344,-0.04,0.08,1.0
"NGC_2571",124.723,-29.775,-4.902,4.246,0.143,0.13,0.732,0.071,0.127,3.0,6.0,6.0,10.0,8.0,7.430232820099014,7.429946746042331,7.4220532103427,7.4572826601355535,-0.2515122821645695,-0.2353468271636297,-0.250109352308716,-0.1319826659458708,10.256880991333285,10.259022696232332,10.242812678552296,10.351369660594145,0.3806187344471426,0.3682107149794559,0.3579345120800547,0.3798486691218136,-2.3858310013347706,-2.467711640130636,-2.604163644368665,-2.3121459627933687,-0.063,0.146,0.0
"NGC_2580",125.371,-30.306,-2.307,1.91,0.069,0.073,0.194,0.029,0.036,3.0,6.0,6.0,10.0,8.0,8.705576961581286,8.717092272198675,8.698650708219521,8.733817848125778,-0.0600269149234426,-0.0752026574606493,-0.1588655962069608,-0.0511565952625684,13.23593559138911,13.198974215351583,13.139938279067378,13.23891266998814,0.5292646747515728,0.5312557976004527,0.5023922884553831,0.561059031168808,-3.0400268032238724,-2.960097010454717,-3.350393567525102,-2.53934614348336,-0.063,0.146,0.0
"NGC_2587",125.861,-29.503,-4.248,3.586,0.088,0.11,0.295,0.051,0.116,3.0,6.0,6.0,10.0,8.0,8.818416486447742,8.820283016395903,8.760903283245083,8.860949449771137,-0.0523309031609763,-0.0671156417042538,-0.2371960011508639,-0.0432639273928341,12.238940372869711,12.222416458894651,12.09781234578676,12.268720027506152,0.2902263358673326,0.3187163987976362,0.2829334542469439,0.3596872294954306,-3.5826720530939458,-3.333761973443526,-3.59900928070704,-3.094776812914633,-0.063,0.146,0.0
"NGC_2588",125.797,-32.972,-1.884,2.521,0.096,0.096,0.199,0.062,0.019,3.0,6.0,10.0,10.0,8.0,8.713826748606245,8.785452680669964,8.722231372508752,8.866565036695272,0.1696027083126738,0.0226553924025659,-0.1756469159726073,0.1707065555892185,13.37839092554685,13.150158645473628,12.976409180968238,13.366277494587967,0.940110284779182,0.8765754728791653,0.841525580482772,0.911739174935724,-3.3330043801483686,-3.5039341998826656,-4.066346690612429,-2.999855216406217,-0.063,0.146,0.0
"NGC_2627",129.309,-29.952,-2.381,2.879,0.118,0.106,0.521,0.04,0.087,3.0,6.0,6.0,10.0,8.0,9.34751503706221,9.34657770109757,9.344280206185894,9.35090796288634,-0.2897847163970727,-0.2079694789315559,-0.2907060969078199,-0.1955113442777027,11.074101190704498,11.11515228226478,11.0755228165571,11.122034169091206,0.3992363734360473,0.3494477801896297,0.3445790776350085,0.3990252233811969,-1.036402648337832,-1.055347227176477,-1.2625367135837977,-0.8224006910807248,-0.063,0.146,1.0
"NGC_2632",130.054,19.621,-36.09,-12.919,1.115,0.997,5.361,0.129,0.985,3.0,6.0,10.0,99.0,8.0,8.894087883707263,8.89044027462546,8.883971835708172,8.901834477669736,0.2449257747953613,0.2439829259395503,0.2424031204828763,0.2461693023174304,6.333691431857611,6.335803875341076,6.332924109255275,6.339291289497554,0.0022155728892047,0.0033866175911883,0.0020362188173946,0.0086473518248314,-1.755806417112821,-1.7345310086659165,-1.7841261379396067,-1.6836830946257668,0.2416165287160822,0.0025892697059466,1.0
"NGC_2635",129.619,-34.777,-2.503,2.185,0.082,0.091,0.142,0.057,0.057,3.0,6.0,6.0,10.0,8.0,8.71372210359486,8.71292402973667,8.623946021508822,8.722145227191989,-0.1416578193107278,-0.1405197335171677,-0.1501116914101327,-0.1243514234721742,13.317501333605264,13.324111691581544,13.307625448706585,13.359947545338736,1.106667859258474,1.1183427931660026,1.106457018719677,1.181752968336271,-3.2122311515294792,-3.212028222609714,-3.515919035779673,-2.956156186852559,-0.063,0.146,0.0
"NGC_2645",129.774,-46.235,-5.887,5.071,0.088,0.076,0.523,0.035,0.043,3.0,6.0,6.0,10.0,8.0,7.275494292106252,7.275727999554149,7.270172768796178,7.281933325010619,-0.3462809599467881,-0.3355646742483684,-0.3498807767005769,-0.2314819099244936,10.841281416516182,10.84620952531381,10.83665440664886,10.937726267066603,1.3668577635017394,1.364604310927552,1.3523477332851332,1.3734709936891971,-2.612403737884061,-2.582230043714028,-2.726419895192276,-2.4472111099361107,-0.063,0.146,1.0
"NGC_2658",130.868,-32.662,-2.481,2.269,0.077,0.091,0.197,0.048,0.061,3.0,6.0,6.0,10.0,8.0,8.73177863661354,8.727264955510758,8.722363597527803,8.732722188471561,-0.143943977905685,-0.146205222995,-0.1525270986904726,-0.1359395288991354,12.80926301549608,12.811639586159016,12.803070906791524,12.831176716238962,0.9655702465843304,0.9705624988776668,0.9601921452271788,0.9782935875297109,-2.730986737034867,-2.795808181983547,-2.965395433912189,-2.63069905188157,-0.063,0.146,0.0
"NGC_2659",130.634,-44.999,-5.336,5.028,0.137,0.123,0.452,0.066,0.042,3.0,6.0,6.0,10.0,8.0,7.701824932822124,7.632116604508464,7.480980187685448,7.739030549016669,-0.1349081709126466,-0.1164169044247818,-0.1677507404450885,-0.0149942883943632,11.177789722778536,11.218783559766615,11.15091660550491,11.321373808256784,1.5299550750589912,1.542912937567262,1.5114172394446446,1.573859207393136,-2.954176111893325,-2.8444937258190737,-3.1012955073161512,-2.597650439363116,-0.063,0.146,0.0
"NGC_2660",130.667,-47.201,-2.763,5.165,0.121,0.129,0.308,0.063,0.035,3.0,6.0,99.0,10.0,8.0,9.073471911508555,9.073288947638728,9.06975161384037,9.076602507204342,-0.0418861056080593,-0.0395990935589292,-0.0467677342880929,-0.0324901656003253,12.215070260817576,12.214917745172473,12.20802617209914,12.223789485168629,1.4894128987219275,1.4887906980079828,1.480398946075537,1.4921546793148135,-2.037007447471999,-1.933464201375872,-2.1744910215723228,-1.7013231637574406,0.04,0.03,0.0
"NGC_2669",131.611,-52.931,-4.136,4.649,0.138,0.142,0.845,0.046,0.118,3.0,6.0,6.0,10.0,8.0,8.200475689404627,8.18478092136356,8.131614408915945,8.239843134939237,-0.1490924862150342,-0.1491211761255351,-0.2510441120202603,-0.0368307864805338,10.075267432679883,10.066824193675176,9.965496872104962,10.142287414289296,0.810184688579299,0.798391773012787,0.75883496655082,0.8195917468775936,-2.92543864333114,-2.905892909188907,-3.0568560593145957,-2.7420427605795075,-0.063,0.146,1.0
"NGC_2670",131.386,-48.801,-5.379,3.621,0.126,0.112,0.647,0.04,0.11,3.0,6.0,6.0,10.0,8.0,8.40227427168825,8.353887228047741,8.234788625944429,8.448836544594617,-0.2539952321086847,-0.2448382279305372,-0.3260843070583327,-0.1292551355040663,10.413606588142583,10.436366352517686,10.376040310853815,10.556893806720264,1.1611498081751117,1.1658080008267826,1.132049717572028,1.1983189620507362,-2.951423029275097,-2.93355615426034,-3.1446724737902074,-2.7261011810764493,-0.063,0.146,0.0
"NGC_2682",132.846,11.814,-10.986,-2.964,0.193,0.201,1.135,0.051,0.166,6.0,6.0,10.0,99.0,8.0,9.615967267756556,9.618201284551567,9.6147749939194,9.621801785403871,-0.0176970089010685,-0.0161494771576749,-0.0191725043189302,-0.0111025430891259,9.638036359812576,9.638247224255068,9.63661958713874,9.6460040304039,0.1259450540051059,0.1257740673347545,0.1167390162146914,0.1277517505738401,-0.8223929147097504,-0.8052367222533673,-0.9199236370755696,-0.689503407577192,-0.0185236830469699,0.0065410992122563,1.0
"NGC_2818",139.044,-36.624,-4.439,4.528,0.075,0.079,0.275,0.045,0.078,3.0,6.0,10.0,10.0,8.0,9.12940850795454,9.126024764089836,9.121938199222177,9.129949030622347,-0.3432870525388061,-0.3431221605863703,-0.3504479117920999,-0.3350694841370756,12.26926976725559,12.265509144497974,12.256407936922864,12.274078675900007,0.6268854487628392,0.6285406287868149,0.6241716517655288,0.6356277230606062,-1.912133783748844,-1.7939531605099843,-2.024558290950764,-1.5580502413952142,-0.063,0.146,0.0
"NGC_2849",139.85,-40.52,-4.272,3.519,0.095,0.121,0.142,0.062,0.027,3.0,6.0,6.0,10.0,8.0,9.031733486853796,9.02599718992087,8.973851184580829,9.036479916301072,-0.2416080195885337,-0.2276124999541902,-0.2464349542818104,-0.0344778655849163,13.54117084889434,13.557705450049324,13.533922624051604,13.730468450075024,1.4103083429097767,1.4064220752748182,1.344129747647592,1.420696162973511,-2.713489112818376,-2.809858510858368,-3.3121169557697963,-2.258691122819371,-0.063,0.146,0.0
"NGC_2866",140.526,-51.1,-5.111,4.658,0.104,0.135,0.328,0.082,0.019,3.0,6.0,6.0,10.0,8.0,8.161455038061195,8.145738988263405,7.9548196184025315,8.274228983245223,0.0550187206933548,-0.0441729647851673,-0.1477124434708178,0.0588737254701491,11.915012648102785,11.832507150441836,11.738465160447904,11.9307681105837,1.9220313755262024,1.915535434431384,1.8809148061959824,1.950900357781972,-3.5831728025835003,-3.674243467872681,-4.009529848132996,-3.3173201891515154,-0.063,0.146,0.0
"NGC_2910",142.643,-52.913,-6.802,6.159,0.163,0.157,0.746,0.037,0.053,3.0,6.0,6.0,99.0,8.0,8.186840257438345,8.177351814473509,8.118728609634838,8.240648198637185,0.1403239695000759,0.1409594636258949,0.03964239933925,0.1517720972256612,10.436767521245471,10.443068789277024,10.36255240374445,10.460775759929344,0.6354551613915607,0.6495214766973165,0.621673484870629,0.6798167001351505,-2.826655706220884,-2.847533793218868,-3.0204396711122867,-2.672163538215245,-0.063,0.146,1.0
"NGC_2925",143.321,-53.413,-8.533,5.336,0.171,0.145,1.295,0.046,0.141,3.0,6.0,6.0,99.0,8.0,8.30891665809551,8.311069483299299,8.207881620310825,8.365364251659788,0.1462104067462994,0.132570541417929,-0.2565042698249934,0.1515813046893563,9.435460271425791,9.4105002320787,9.105627821207818,9.436233062211162,0.1888776523418128,0.1881491066642218,0.1550797431477339,0.2774800786837328,-2.401758431304532,-2.404451812025395,-2.582560432750774,-2.240491641492784,-0.063,0.146,1.0
"NGC_2972",145.058,-50.326,-5.085,2.489,0.125,0.087,0.483,0.05,0.043,3.0,6.0,6.0,99.0,8.0,8.85475666481546,8.848562132697454,8.801130477481536,8.862370938433038,-0.0745991918284414,-0.0725585118756969,-0.1737154537006943,0.0345163649093499,11.039290762835174,11.058094831200512,11.018627118038417,11.125027190918216,1.2164225858554512,1.2284569811919577,1.1745272464483172,1.3257216607776154,-2.330407167425864,-2.407923085759821,-2.7599052990650663,-2.0238304730462278,-0.063,0.146,0.0
"NGC_3033",147.145,-56.415,-7.554,4.254,0.107,0.09,0.532,0.035,0.102,3.0,6.0,6.0,10.0,8.0,8.933489886293568,8.923912629787488,8.88755545818411,8.963262402297376,-0.0420111079549592,0.021248620541688,-0.0717706937618039,0.0685108725536743,11.01622632249304,11.041965742681429,10.956300060196195,11.084261112330063,0.8043887720519567,0.7938480676914154,0.7465091821913882,0.8289099420269858,-2.1359690205647164,-2.2167192266000417,-2.4657436544890463,-1.9637527982236311,-0.063,0.146,1.0
"NGC_3114",150.553,-60.041,-7.376,3.779,0.187,0.191,0.954,0.048,0.41,3.0,6.0,4.0,10.0,8.0,8.422850846863502,8.422496664597741,8.416434373254157,8.427465451399344,0.2546028071421541,0.2525953884397516,0.2485915225746112,0.2549261462938397,10.138367686043477,10.134194454167869,10.128555194834007,10.137499373697866,0.1910630157456505,0.1917390897562005,0.1906082628665617,0.2001824444390057,-2.4266452168175547,-2.4264414375375107,-2.461919914525457,-2.38749535485138,0.05,0.06,0.0
"NGC_3228",155.378,-51.814,-14.867,-0.696,0.298,0.242,2.036,0.074,0.512,3.0,6.0,6.0,99.0,8.0,7.587969486416435,7.573103474391289,7.52991757972686,7.58529035444265,0.0615689902876322,0.0556581527254377,0.04678528959948,0.0647509833791031,8.305966429927278,8.326798846469869,8.30273201974415,8.356762084456925,0.1483000671579004,0.1623057806261148,0.141176126212538,0.1840903059319761,-1.791140977916486,-1.807239711533908,-1.9374322549180012,-1.6836076108511024,-0.063,0.146,1.0
"NGC_3255",156.635,-60.675,-5.913,3.322,0.095,0.085,0.12,0.055,0.019,3.0,6.0,6.0,10.0,8.0,8.720524422919432,8.719165936768542,8.667736752327015,8.734220597364043,-0.1501758094087389,-0.152563361426243,-0.2440953800817596,-0.0547537665348493,13.39665153288356,13.35799077191404,13.29381486186574,13.465674261550935,1.03862474438787,1.0521618917247038,1.01071789751725,1.082214015559581,-3.1280691671822325,-3.106726279609787,-3.5021629059687918,-2.7226449940403983,-0.063,0.146,0.0
"NGC_3330",159.659,-54.148,-7.705,2.996,0.11,0.109,0.552,0.063,0.124,3.0,4.0,6.0,10.0,8.0,7.916076267282698,7.941931689462943,7.8839728268411315,8.125307811270869,-0.3584273209639913,-0.2631223532112038,-0.3677309070278963,-0.155821193874433,10.70536309395839,10.76587671021543,10.683607681578296,10.86516514246929,0.5308098037615001,0.5135348852635468,0.4700551378373061,0.5418141964732154,-2.74380969054736,-2.701992685026493,-2.8971202151589157,-2.498554260967508,-0.063,0.146,0.0
"NGC_3496",164.877,-60.335,-7.408,2.668,0.077,0.088,0.391,0.032,0.093,3.0,6.0,6.0,10.0,8.0,8.8148751601558,8.813431604050022,8.789129473465447,8.818359214521324,0.258853569300519,0.2604321671619751,0.2519554421279887,0.3527646682016177,11.744016606814986,11.74864147879423,11.7347293497006,11.786549489410376,1.344824978471166,1.3386127852698009,1.2922965481407906,1.3501980372429274,-1.9133841865686256,-1.9375741340411363,-2.1460080717006083,-1.6862039023369149,-0.063,0.146,0.0
"NGC_3532",166.417,-58.707,-10.385,5.175,0.396,0.404,2.066,0.062,0.536,3.0,6.0,6.0,99.0,8.0,8.682436645373468,8.682288913314189,8.679676500870674,8.685274340640312,0.1454868162534071,0.1463332710617322,0.1448609707107059,0.1484123896695833,8.43892055406444,8.439057532601964,8.436757704805746,8.444149640675686,0.0642200358784428,0.0590735683487962,0.0561891090229836,0.0646624580604283,-2.108635277954249,-2.092484390237588,-2.12783486835282,-2.067504857102904,0.0,0.07,1.0
"NGC_366",16.624,62.219,-2.071,-0.425,0.11,0.13,0.355,0.063,0.038,3.0,6.0,99.0,10.0,8.0,9.599693963788422,9.612357338807442,9.572962677441703,9.662878071456005,0.0673246800446143,0.0621471825604734,0.0550469004459508,0.0689997979595446,9.916543340443967,9.906709634934176,9.863965618866125,9.940325194327352,1.2974875936229664,1.3051987499069588,1.2676145525579157,1.360457084670997,-4.883597287919717,-4.765280581909754,-4.9241916515870034,-4.436903951315104,0.0651420267566728,0.0073927263956809,0.0
"NGC_3680",171.392,-43.24,-7.278,1.118,0.109,0.113,0.933,0.042,0.149,4.0,8.0,6.0,10.0,8.0,9.302371819615036,9.304924564472582,9.29806907547472,9.31305399183978,-0.013587961092941,-0.0178646390271158,-0.0291397793609561,-0.009052550244703,10.076698470545123,10.071368307312364,10.059819514784786,10.084586019313123,0.1824946319014507,0.1838933528389508,0.1754285548793475,0.1937686169150413,-0.1668530761087909,-0.1677457069161124,-0.4793177899797929,0.1559133730198291,-0.01,0.06,1.0
"NGC_381",17.094,61.586,1.602,-2.263,0.124,0.141,0.847,0.045,0.093,3.0,6.0,6.0,10.0,8.0,8.771324932908344,8.758781053199925,8.72914004075767,8.78319953857499,-0.0266080935892651,0.0516608037990442,-0.0554763691837103,0.1503640698009863,10.144231360730998,10.188605059216728,10.12218942951378,10.24425574320221,1.1296116407605292,1.1264367134885274,1.070625795596268,1.1708476448255822,-2.1932285300609045,-2.313277195034328,-2.5311148359285984,-2.117365161606306,-0.063,0.146,1.0
"NGC_3960",177.644,-55.679,-6.522,1.853,0.088,0.082,0.4,0.039,0.071,3.0,6.0,99.0,10.0,8.0,8.932592712662723,8.935729300514542,8.92933211760079,8.982415961405588,0.1542555105061385,0.1465312576084998,0.0517656648888406,0.1578480337656262,11.977460095644666,11.930568090672947,11.834619141552702,11.980014512701247,0.9690613545245328,0.964766749935722,0.939882022787614,0.985399508157673,-1.8289801883762464,-1.937660810988396,-2.1509577018439443,-1.7391993464238755,-0.0399999999999999,0.1,0.0
"NGC_4052",180.446,-63.23,-6.836,0.069,0.072,0.073,0.323,0.044,0.101,3.0,4.0,6.0,10.0,8.0,8.683386665582532,8.68767623791704,8.676331737228724,8.731481650091919,0.1485166972691719,0.1353794705857205,-0.04829745612711,0.1539666287088852,11.96809462312128,11.93853394004406,11.788250798986608,11.973347893472406,0.8637023448881134,0.8683483470674019,0.847561413495863,0.8901408411466654,-2.385806317167166,-2.4172543604078784,-2.610342794735592,-2.2313807174850937,-0.063,0.146,0.0
"NGC_4337",186.022,-58.125,-8.841,1.468,0.08,0.085,0.357,0.042,0.055,3.0,6.0,99.0,10.0,8.0,9.215952359015906,9.214904503677063,9.211015507364134,9.218654940084264,0.2438829745975233,0.2435765366259441,0.2370809184787693,0.2507298455500459,11.981365034238632,11.985293262306202,11.974511140379091,11.997070362953034,1.013419303337274,1.008215037181671,1.0004515530966491,1.014222519464422,-1.3525262325883984,-1.4555088531045726,-1.7455848992544831,-1.1551040830291393,0.2202555152787501,0.0159146581780544,0.0
"NGC_4349",186.048,-61.866,-7.827,-0.296,0.159,0.119,0.49,0.036,0.075,3.0,6.0,3.0,10.0,8.0,8.778515894701222,8.772268022679679,8.72890510940842,8.77771722194734,-0.1504890778807145,-0.1486764083371707,-0.1537554729125615,-0.1351073909914554,11.031356779011126,11.03155032195598,11.0249718579612,11.066412018788936,1.03686544841919,1.047717228377333,1.0384118226753096,1.0560608320198244,-2.3585223113164817,-2.34856928187913,-2.46024473842909,-2.222914254638519,-0.07,0.06,0.0
"NGC_436",19.001,58.82,-0.986,-0.577,0.076,0.092,0.262,0.049,0.045,3.0,6.0,6.0,10.0,8.0,7.903740049945612,7.896646975388409,7.868208485303543,7.9287850414755265,-0.0458041281465401,-0.0468302810414851,-0.1420031489961607,0.0532505501510985,12.29709962905643,12.29841557909487,12.209068739801475,12.386516370217503,1.5516942039270267,1.5514305791168606,1.5418568369969283,1.560035075758141,-2.794399668470231,-2.8145737387656937,-2.9948314394796003,-2.637732541229308,-0.063,0.146,0.0
"NGC_4439",187.119,-60.097,-7.089,-0.413,0.145,0.159,0.474,0.06,0.063,3.0,3.0,2.0,6.0,8.0,7.761387399608838,7.828791050319271,7.762772860768998,7.985115714443709,-0.0492508649503094,-0.1515416452807103,-0.3296638681226762,-0.0356874511637773,11.111996791055748,11.020750796402412,10.850586380911103,11.12349601786394,1.1440869991253415,1.1212988567258635,1.0903532294685667,1.1505039694089492,-2.5524966864763994,-2.415518952691991,-2.6727289340255727,-2.166773464711927,-0.063,0.146,0.0
"NGC_4463",187.466,-64.8,-5.326,-0.435,0.09,0.094,0.523,0.041,0.057,3.0,6.0,6.0,10.0,8.0,7.908536704826884,7.915836460532882,7.872103353251204,7.962921465594082,-0.1417373365251504,-0.1400101271424538,-0.1666934357716436,-0.0389934782079534,10.938143633997289,10.942491924511218,10.898281031068604,11.03826477818378,1.4362471700402333,1.4613219055417912,1.4126788621387043,1.5003575121493715,-2.801314073645751,-2.6690487954275914,-2.854638489782639,-2.466770019264736,-0.063,0.146,0.0
"NGC_457",19.887,58.278,-1.586,-0.661,0.093,0.098,0.318,0.045,0.125,3.0,6.0,99.0,10.0,8.0,7.329449780993341,7.330876437208025,7.327720251107854,7.333889424932222,0.0530624431503956,0.049794422206589,-0.0397237529005721,0.0548416241913926,12.163182248974378,12.15861063814824,12.082879262863852,12.163221372826428,1.5393589884004546,1.5420105761293783,1.5386071291122887,1.552592115114247,-2.740986986885647,-2.669473734962105,-2.761995289521559,-2.5908050371040123,0.0,0.1,0.0
"NGC_4609",190.582,-62.995,-4.87,-1.045,0.127,0.146,0.66,0.053,0.137,3.0,4.0,4.0,6.0,8.0,7.773227034639131,7.782187347769364,7.772302043149672,7.820144244498116,-0.0457532518222201,-0.0474038338373104,-0.1385426839476723,-0.0407452132294279,10.580738420914669,10.579288177571003,10.536853279671282,10.58713390562922,1.116981527711475,1.1138842773866249,1.1019974747964578,1.130799872203187,-3.011146595411982,-2.9391948590502417,-3.0451479777690795,-2.813929548717321,-0.063,0.146,0.0
"NGC_4815",194.499,-64.96,-5.754,-0.964,0.111,0.103,0.261,0.062,0.056,3.0,4.0,4.0,3.0,8.0,8.818989909870888,8.819413969725302,8.815452698893894,8.823858165185728,0.0502836882456577,0.0513774668101681,0.0433354976512049,0.0584655525282565,12.28035552827032,12.272262209135022,12.252825610170005,12.288419315859707,2.226838402348963,2.231814896700937,2.2239265342115893,2.243100330969052,-2.4673189331109926,-2.336443422228533,-2.5549323453816317,-2.1199119997912703,0.04,0.06,0.0
"NGC_5138",201.829,-59.023,-3.597,-1.449,0.08,0.089,0.51,0.053,0.07,3.0,6.0,6.0,10.0,8.0,7.799546056654192,7.898116462130318,7.821063953974461,7.970870967609462,-0.1511647585818339,0.0473912304462205,-0.1509222688274765,0.1569922930846773,11.095713320584828,11.246689608236036,11.094730257422292,11.346598852143131,0.7832139765359651,0.7456621245045935,0.7118366313641827,0.7793627403968024,-2.464007041404205,-2.552324312106665,-2.758902314311099,-2.356297526225124,-0.063,0.146,0.0
