"Cluster","Comment"
"Berkeley_15","Classified as open cluster. CMD class: 0.96 (50th percentile)."
"Berkeley_17","Classified as open cluster. CMD class: 0.72 (50th percentile)."
"Berkeley_18","Classified as open cluster. CMD class: 0.20 (50th percentile)."
"Berkeley_19","Classified as open cluster. CMD class: 0.28 (50th percentile)."
"Berkeley_20","Classified as open cluster. CMD class: 0.75 (50th percentile)."
"Berkeley_21","Classified as open cluster. CMD class: 0.13 (50th percentile)."
"Berkeley_22","Classified as open cluster. CMD class: 0.12 (50th percentile)."
"Berkeley_23","Classified as open cluster. CMD class: 0.98 (50th percentile)."
"Berkeley_24","Classified as open cluster. CMD class: 0.93 (50th percentile)."
"Berkeley_25","Classified as open cluster. CMD class: 0.17 (50th percentile)."
"Berkeley_27","Classified as open cluster. CMD class: 0.98 (50th percentile)."
"Berkeley_28","Classified as open cluster. CMD class: 0.99 (50th percentile)."
"Berkeley_29","Classified as open cluster. CMD class: 0.12 (50th percentile)."
"Berkeley_30","Classified as open cluster. CMD class: 0.98 (50th percentile)."
"Berkeley_31","Classified as open cluster. CMD class: 0.02 (50th percentile)."
"Berkeley_32","Classified as open cluster. CMD class: 0.98 (50th percentile)."
"Berkeley_33","Classified as open cluster. CMD classes: 1.00 (50th percentile), true positive (human-assigned)."
"Berkeley_34","Classified as open cluster. CMD class: 0.15 (50th percentile)."
"Berkeley_35","Classified as open cluster. CMD class: 0.98 (50th percentile)."
"Berkeley_36","Classified as open cluster. CMD class: 0.17 (50th percentile)."
"Berkeley_37","Classified as open cluster. CMD classes: 1.00 (50th percentile), true positive (human-assigned)."
"Berkeley_39","Classified as open cluster. CMD class: 0.95 (50th percentile)."
"Berkeley_43","Classified as open cluster. CMD class: 0.25 (50th percentile)."
"Berkeley_44","Classified as open cluster. CMD class: 0.71 (50th percentile)."
"Berkeley_45","Classified as open cluster. CMD class: 0.96 (50th percentile)."
"Berkeley_47","Classified as open cluster. CMD class: 0.96 (50th percentile)."
"Berkeley_49","Classified as open cluster. CMD class: 0.18 (50th percentile)."
"Berkeley_50","Classified as open cluster. CMD class: 0.96 (50th percentile)."
"Berkeley_51","Classified as open cluster. CMD class: 0.04 (50th percentile)."
"Berkeley_52","Classified as open cluster. CMD class: 0.77 (50th percentile)."
"Berkeley_53","Classified as open cluster. CMD class: 0.56 (50th percentile)."
"Berkeley_54","Classified as open cluster. CMD class: 0.18 (50th percentile)."
"Berkeley_55","Classified as open cluster. CMD class: 0.13 (50th percentile)."
"Berkeley_56","Classified as open cluster. CMD class: 0.05 (50th percentile)."
"Berkeley_58","Classified as open cluster. CMD class: 1.00 (50th percentile)."
"Berkeley_59","Classified as open cluster. CMD class: 0.09 (50th percentile)."
"Berkeley_60","Classified as open cluster. CMD class: 0.92 (50th percentile)."
"Berkeley_61","Classified as open cluster. CMD class: 0.96 (50th percentile)."
"Berkeley_62","Classified as open cluster. CMD classes: 0.98 (50th percentile), true positive (human-assigned)."
"Berkeley_63","Classified as open cluster. CMD class: 0.97 (50th percentile)."
"Berkeley_64","Classified as open cluster. CMD class: 0.96 (50th percentile)."
"Berkeley_65","Classified as open cluster. CMD class: 0.93 (50th percentile)."
"Berkeley_66","Classified as open cluster. CMD class: 0.37 (50th percentile)."
"Berkeley_67","Classified as open cluster. CMD class: 0.11 (50th percentile)."
"Berkeley_68","Classified as open cluster. CMD class: 0.94 (50th percentile)."
"Berkeley_69","Classified as open cluster. CMD classes: 0.95 (50th percentile), true positive (human-assigned)."
"Berkeley_70","Classified as open cluster. CMD class: 0.94 (50th percentile)."
"Berkeley_71","Classified as open cluster. CMD class: 0.77 (50th percentile)."
