"Cluster","Comment"
"CWNU 2337","Gold sample."
"CWNU 2338","Gold sample."
"CWNU 2342","Silver sample."
"CWNU 2344","Gold sample."
"CWNU 2347","Gold sample."
"CWNU 2348","Wood sample."
"CWNU 2349","Gold sample."
"CWNU 2350","Bronze sample."
"CWNU 2352","Gold sample."
"CWNU 2354","Silver sample."
"CWNU 2357","Gold sample."
"CWNU 2363","Gold sample."
"CWNU 2364","Wood sample."
"CWNU 2366","Silver sample."
"CWNU 2367","Gold sample."
"CWNU 2368","Gold sample."
"CWNU 2371","Silver sample."
"CWNU 2377","Gold sample."
"CWNU 2383","Gold sample."
"CWNU 2389","Gold sample."
"CWNU 239","Gold sample."
"CWNU 2390","Gold sample."
"CWNU 2397","Gold sample."
"CWNU 240","Gold sample."
"CWNU 2400","Gold sample."
"CWNU 2404","Gold sample."
"CWNU 2405","Gold sample."
"CWNU 2406","Gold sample."
"CWNU 2407","Gold sample."
"CWNU 2409","Gold sample."
"CWNU 2410","Silver sample."
"CWNU 2412","Gold sample."
"CWNU 2413","Gold sample."
"CWNU 2414","Gold sample."
"CWNU 2415","Silver sample."
"CWNU 2417","Gold sample."
"CWNU 2419","Gold sample."
"CWNU 2420","Wood sample."
"CWNU 2422","Gold sample."
"CWNU 2423","Gold sample."
"CWNU 2428","Silver sample."
"CWNU 2430","Wood sample."
"CWNU 2431","Silver sample."
"CWNU 2438","Gold sample."
"CWNU 2439","Gold sample."
"CWNU 2441","Gold sample."
"CWNU 2446","Gold sample."
"CWNU 2448","Gold sample."
"CWNU 2451","Gold sample."
"CWNU 2452","Gold sample."
"CWNU 2459","Bronze sample."
"CWNU 246","Gold sample."
"CWNU 2463","Gold sample."
"CWNU 2464","Silver sample."
"CWNU 2467","Gold sample."
"CWNU 2468","Gold sample."
"CWNU 2470","Gold sample."
"CWNU 2471","Silver sample."
"CWNU 2472","Gold sample."
"CWNU 2475","Silver sample."
"CWNU 2477","Gold sample."
"CWNU 2478","Gold sample."
"CWNU 2479","Gold sample."
"CWNU 2480","Gold sample."
"CWNU 2481","Gold sample."
"CWNU 2485","Gold sample."
"CWNU 2487","Gold sample."
"CWNU 249","Silver sample."
"CWNU 2490","Gold sample."
"CWNU 2494","Gold sample."
"CWNU 2496","Gold sample."
"CWNU 2498","Gold sample."
"CWNU 2500","Gold sample."
"CWNU 2502","Silver sample."
"CWNU 2503","Gold sample."
"CWNU 2508","Bronze sample."
"CWNU 2512","Gold sample."
"CWNU 2516","Gold sample."
"CWNU 2517","Gold sample."
"CWNU 252","Gold sample."
"CWNU 2522","Gold sample."
"CWNU 2523","Gold sample."
"CWNU 2525","Gold sample."
"CWNU 2528","Gold sample."
"CWNU 2529","Wood sample."
"CWNU 2536","Gold sample."
"CWNU 2541","Gold sample."
"CWNU 2543","Wood sample."
"CWNU 2546","Gold sample."
"CWNU 2547","Silver sample."
"CWNU 255","Gold sample."
"CWNU 2554","Gold sample."
"CWNU 2555","Silver sample."
"CWNU 2556","Gold sample."
"CWNU 2558","Gold sample."
"CWNU 2560","Bronze sample."
"CWNU 2564","Silver sample."
"CWNU 2567","Gold sample."
"CWNU 2568","Gold sample."
"CWNU 2569","Gold sample."
"CWNU 2570","Gold sample."
"CWNU 2573","Gold sample."
"CWNU 2574","Gold sample."
"CWNU 2575","Gold sample."
"CWNU 2580","Gold sample."
"CWNU 2581","Gold sample."
"CWNU 2583","Gold sample."
"CWNU 2584","Gold sample."
"CWNU 2585","Gold sample."
"CWNU 2587","Gold sample."
"CWNU 2589","Gold sample."
"CWNU 2590","Silver sample."
"CWNU 2592","Silver sample."
"CWNU 2594","Silver sample."
"CWNU 2595","Gold sample."
"CWNU 2598","Silver sample."
"CWNU 26","Gold sample."
"CWNU 260","Gold sample."
"CWNU 2601","Gold sample."
"CWNU 2603","Gold sample."
"CWNU 2606","Gold sample."
"CWNU 2608","Silver sample."
"CWNU 2613","Gold sample."
"CWNU 2614","Silver sample."
"CWNU 2616","Gold sample."
"CWNU 2619","Gold sample."
"CWNU 2621","Wood sample."
"CWNU 2622","Gold sample."
"CWNU 2626","Bronze sample."
"CWNU 2627","Gold sample."
"CWNU 2629","Bronze sample."
"CWNU 263","Gold sample."
"CWNU 2631","Gold sample."
"CWNU 2632","Silver sample."
"CWNU 2634","Gold sample."
"CWNU 2636","Gold sample."
"CWNU 2637","Gold sample."
"CWNU 2638","Gold sample."
"CWNU 264","Gold sample."
"CWNU 2643","Gold sample."
"CWNU 2644","Gold sample."
"CWNU 2645","Gold sample."
"CWNU 2647","Gold sample."
"CWNU 265","Gold sample."
"CWNU 2651","Silver sample."
"CWNU 2652","Silver sample."
"CWNU 2656","Gold sample."
"CWNU 2657","Gold sample."
"CWNU 2660","Gold sample."
"CWNU 2661","Gold sample."
"CWNU 2664","Gold sample."
"CWNU 2666","Gold sample."
"CWNU 2667","Gold sample."
"CWNU 2669","Gold sample."
"CWNU 267","Gold sample."
"CWNU 2672","Wood sample."
"CWNU 2674","Silver sample."
"CWNU 2675","Gold sample."
"CWNU 2676","Gold sample."
"CWNU 2677","Gold sample."
"CWNU 2678","Gold sample."
"CWNU 268","Gold sample."
"CWNU 2682","Silver sample."
"CWNU 2683","Gold sample."
"CWNU 2684","Gold sample."
"CWNU 2689","Gold sample."
"CWNU 2690","Gold sample."
"CWNU 2692","Gold sample."
"CWNU 2693","Gold sample."
"CWNU 2695","Gold sample."
"CWNU 2698","Silver sample."
"CWNU 2700","Gold sample."
"CWNU 2702","Gold sample."
"CWNU 2708","Gold sample."
"CWNU 2712","Gold sample."
"CWNU 2713","Gold sample."
"CWNU 2714","Gold sample."
"CWNU 2716","Gold sample."
"CWNU 2717","Silver sample."
"CWNU 2718","Silver sample."
"CWNU 2719","Silver sample."
"CWNU 2723","Gold sample."
"CWNU 2724","Gold sample."
"CWNU 2728","Gold sample."
"CWNU 2729","Gold sample."
"CWNU 2735","Bronze sample."
"CWNU 2736","Gold sample."
"CWNU 2738","Silver sample."
"CWNU 2739","Gold sample."
"CWNU 274","Gold sample."
"CWNU 2745","Gold sample."
"CWNU 2746","Gold sample."
"CWNU 2748","Gold sample."
"CWNU 2749","Silver sample."
"CWNU 275","Gold sample."
"CWNU 2750","Gold sample."
"CWNU 2752","Silver sample."
"CWNU 2753","Gold sample."
"CWNU 2754","Gold sample."
"CWNU 2758","Bronze sample."
"CWNU 2764","Wood sample."
"CWNU 2765","Gold sample."
"CWNU 2767","Wood sample."
"CWNU 277","Gold sample."
"CWNU 2770","Gold sample."
"CWNU 2778","Silver sample."
"CWNU 279","Gold sample."
"CWNU 2792","Gold sample."
"CWNU 2794","Bronze sample."
"CWNU 2795","Wood sample."
"CWNU 2797","Wood sample."
"CWNU 2801","Silver sample."
"CWNU 2810","Wood sample."
"CWNU 2812","Wood sample."
"CWNU 2815","Silver sample."
"CWNU 282","Gold sample."
"CWNU 2825","Silver sample."
"CWNU 283","Gold sample."
"CWNU 284","Gold sample."
"CWNU 2842","Gold sample."
"CWNU 2847","Gold sample."
"CWNU 2848","Silver sample."
"CWNU 286","Gold sample."
"CWNU 2867","Silver sample."
"CWNU 287","Gold sample."
"CWNU 2870","Wood sample."
"CWNU 2871","Bronze sample."
"CWNU 2877","Gold sample."
"CWNU 2881","Gold sample."
"CWNU 2884","Silver sample."
"CWNU 2888","Gold sample."
"CWNU 2890","Silver sample."
"CWNU 2892","Gold sample."
"CWNU 2894","Silver sample."
"CWNU 2895","Gold sample."
"CWNU 29","Gold sample."
"CWNU 2902","Gold sample."
"CWNU 2907","Gold sample."
"CWNU 2914","Gold sample."
"CWNU 2918","Gold sample."
"CWNU 2921","Gold sample."
"CWNU 2926","Gold sample."
"CWNU 296","Gold sample."
"CWNU 299","Gold sample."
"CWNU 3","Gold sample."
"CWNU 301","Gold sample."
"CWNU 302","Gold sample."
"CWNU 304","Gold sample."
"CWNU 311","Gold sample."
"CWNU 312","Gold sample."
"CWNU 313","Gold sample."
"CWNU 314","Gold sample."
"CWNU 317","Gold sample."
"CWNU 318","Gold sample."
"CWNU 32","Gold sample."
"CWNU 324","Bronze sample."
"CWNU 325","Gold sample."
"CWNU 326","Gold sample."
"CWNU 330","Gold sample."
"CWNU 331","Gold sample."
"CWNU 334","Gold sample."
"CWNU 336","Gold sample."
"CWNU 337","Gold sample."
"CWNU 338","Gold sample."
"CWNU 339","Gold sample."
"CWNU 340","Gold sample."
"CWNU 348","Wood sample."
"CWNU 35","Gold sample."
"CWNU 350","Gold sample."
"CWNU 352","Gold sample."
"CWNU 354","Gold sample."
"CWNU 356","Silver sample."
"CWNU 358","Gold sample."
"CWNU 360","Silver sample."
"CWNU 361","Gold sample."
"CWNU 362","Gold sample."
"CWNU 364","Gold sample."
"CWNU 367","Gold sample."
"CWNU 368","Gold sample."
"CWNU 37","Gold sample."
"CWNU 371","Gold sample."
"CWNU 379","Gold sample."
"CWNU 382","Gold sample."
"CWNU 383","Gold sample."
"CWNU 384","Gold sample."
"CWNU 385","Gold sample."
"CWNU 388","Gold sample."
"CWNU 39","Gold sample."
"CWNU 393","Gold sample."
"CWNU 395","Gold sample."
"CWNU 399","Gold sample."
"CWNU 405","Gold sample."
"CWNU 406","Gold sample."
"CWNU 407","Gold sample."
"CWNU 408","Gold sample."
"CWNU 409","Gold sample."
"CWNU 41","Gold sample."
"CWNU 410","Gold sample."
"CWNU 413","Gold sample."
"CWNU 416","Gold sample."
"CWNU 418","Gold sample."
"CWNU 42","Gold sample."
"CWNU 423","Gold sample."
"CWNU 426","Gold sample."
"CWNU 427","Gold sample."
"CWNU 428","Gold sample."
"CWNU 429","Gold sample."
"CWNU 433","Gold sample."
"CWNU 434","Gold sample."
"CWNU 435","Gold sample."
"CWNU 437","Silver sample."
"CWNU 439","Silver sample."
"CWNU 440","Gold sample."
"CWNU 445","Gold sample."
"CWNU 446","Bronze sample."
"CWNU 448","Gold sample."
"CWNU 45","Gold sample."
"CWNU 454","Gold sample."
"CWNU 455","Bronze sample."
"CWNU 457","Silver sample."
"CWNU 458","Gold sample."
"CWNU 459","Gold sample."
"CWNU 460","Gold sample."
"CWNU 463","Gold sample."
"CWNU 464","Gold sample."
"CWNU 466","Gold sample."
"CWNU 468","Silver sample."
"CWNU 47","Gold sample."
"CWNU 472","Gold sample."
"CWNU 475","Silver sample."
"CWNU 477","Gold sample."
"CWNU 480","Gold sample."
"CWNU 482","Gold sample."
"CWNU 488","Bronze sample."
"CWNU 489","Gold sample."
"CWNU 490","Gold sample."
"CWNU 495","Silver sample."
"CWNU 498","Silver sample."
"CWNU 50","Gold sample."
"CWNU 501","Bronze sample."
"CWNU 503","Gold sample."
"CWNU 508","Gold sample."
"CWNU 509","Gold sample."
"CWNU 512","Gold sample."
"CWNU 513","Gold sample."
"CWNU 515","Gold sample."
"CWNU 518","Gold sample."
"CWNU 519","Gold sample."
"CWNU 52","Gold sample."
"CWNU 522","Gold sample."
"CWNU 525","Gold sample."
"CWNU 531","Gold sample."
"CWNU 534","Gold sample."
"CWNU 536","Gold sample."
"CWNU 538","Gold sample."
"CWNU 56","Gold sample."
"CWNU 58","Gold sample."
"CWNU 6","Gold sample."
"CWNU 61","Gold sample."
"CWNU 62","Gold sample."
"CWNU 65","Gold sample."
"CWNU 66","Gold sample."
"CWNU 7","Gold sample."
"CWNU 70","Silver sample."
"CWNU 72","Gold sample."
"CWNU 73","Gold sample."
"CWNU 77","Gold sample."
"CWNU 80","Gold sample."
"CWNU 85","Silver sample."
"CWNU 86","Gold sample."
"CWNU 87","Gold sample."
"CWNU 88","Gold sample."
"CWNU 89","Gold sample."
"CWNU 92","Gold sample."
"CWNU 95","Gold sample."
"CWNU 96","Gold sample."
"CWNU 98","Gold sample."
"CWWL 1746","Gold sample."
"CWWL 2073","Gold sample."
"CWWL 2084","Gold sample."
"CWWL 3078","Gold sample."
"Can-Battlo 1","Gold sample."
"Casado-Alessi 1","Gold sample."
"Casado 10","Gold sample."
"Casado 12","Gold sample."
"Casado 13","Gold sample."
"Casado 14","Gold sample."
"Casado 15","Gold sample."
"Casado 19","Gold sample."
"Casado 20","Gold sample."
"Casado 21","Gold sample."
"Casado 6","Gold sample."
"Casado 7","Gold sample."
"Casado 8","Gold sample."
"Casado 82","Gold sample."
"Casado 9","Gold sample."
"Chamaleon I","Silver sample."
"Cmg 119","Wood sample."
"Collinder 104","Gold sample."
"Collinder 106","Gold sample."
"Collinder 107","Gold sample."
"Collinder 110","Gold sample."
"Collinder 115","Gold sample."
"Collinder 132","Gold sample."
"Collinder 135","Gold sample."
"Collinder 140","Gold sample."
"Collinder 185","Gold sample."
"Collinder 197","Silver sample."
"Collinder 205","Silver sample."
"Collinder 213","Gold sample."
"Collinder 220","Gold sample."
"Collinder 228","Silver sample."
"Collinder 236","Gold sample."
"Collinder 261","Gold sample."
"Collinder 268","Gold sample."
"Collinder 269","Gold sample."
"Collinder 271","Gold sample."
"Collinder 272","Gold sample."
"Collinder 277","Gold sample."
"Collinder 292","Gold sample."
"Collinder 307","Gold sample."
"Collinder 333","Wood sample."
"Collinder 338","Gold sample."
"Collinder 347","Silver sample."
"Collinder 350","Gold sample."
"Collinder 351","Bronze sample."
"Collinder 367","Silver sample."
"Collinder 394","Gold sample."
"Collinder 419","Silver sample."
"Collinder 421","Gold sample."
"Collinder 428","Gold sample."
"Collinder 463","Gold sample."
"Collinder 465","Silver sample."
"Collinder 469","Gold sample."
"Collinder 471","Gold sample."
"Collinder 69","Gold sample."
"Collinder 74","Gold sample."
"Collinder 89","Gold sample."
"Collinder 95","Wood sample."
"Collinder 97","Gold sample."
"Czernik 1","Gold sample."
"Czernik 12","Gold sample."
"Czernik 13","Gold sample."
"Czernik 14","Gold sample."
"Czernik 15","Gold sample."
"Czernik 16","Gold sample."
"Czernik 17","Gold sample."
"Czernik 18","Gold sample."
"Czernik 19","Gold sample."
"Czernik 2","Gold sample."
"Czernik 20","Gold sample."
"Czernik 21","Gold sample."
"Czernik 23","Gold sample."
"Czernik 24","Gold sample."
"Czernik 25","Gold sample."
"Czernik 26","Gold sample."
"Czernik 27","Gold sample."
"Czernik 29","Gold sample."
"Czernik 3","Gold sample."
"Czernik 30","Gold sample."
"Czernik 31","Gold sample."
"Czernik 32","Gold sample."
"Czernik 37","Gold sample."
"Czernik 38","Gold sample."
"Czernik 40","Gold sample."
"Czernik 41","Bronze sample."
"Czernik 42","Gold sample."
"Czernik 43","Gold sample."
"Czernik 44","Gold sample."
"Czernik 5","Gold sample."
"Czernik 6","Gold sample."
"Czernik 8","Gold sample."
"Czernik 9","Gold sample."
"DBSB 101","Silver sample."
"DBSB 104","Gold sample."
"DBSB 144","Gold sample."
"DBSB 157","Gold sample."
"DBSB 19","Wood sample."
"DBSB 21","Wood sample."
"DBSB 3","Silver sample."
"DBSB 36","Wood sample."
"DBSB 39","Gold sample."
"DBSB 43","Gold sample."
"DBSB 6","Gold sample."
"DBSB 64","Gold sample."
"DBSB 7","Silver sample."
"DBSB 70","Bronze sample."
"DBSB 9","Gold sample."
"DC 3","Gold sample."
"DC 5","Silver sample."
"DC 8","Gold sample."
"Danks 2","Wood sample."
"Delta Cephei Cluster","Gold sample."
"Desvoivres 2","Gold sample."
"Dias 1","Gold sample."
"Dias 2","Gold sample."
"Dias 5","Silver sample."
"Dias 6","Gold sample."
"Dolidze 1","Gold sample."
"Dolidze 11","Wood sample."
"Dolidze 13","Gold sample."
"Dolidze 16","Silver sample."
"Dolidze 25","Silver sample."
"Dolidze 3","Gold sample."
"Dolidze 32","Gold sample."
"Dolidze 33","Silver sample."
"Dolidze 35","Silver sample."
"Dolidze 42","Gold sample."
"Dolidze 5","Gold sample."
"Dolidze 53","Silver sample."
"Dolidze 8","Wood sample."
"Dutra-Bica 51","Silver sample."
"ESO 064-05","Gold sample."
"ESO 092-05","Gold sample."
"ESO 092-18","Gold sample."
"ESO 123-26","Gold sample."
"ESO 130-06","Gold sample."
"ESO 130-13","Gold sample."
"ESO 134-12","Gold sample."
"ESO 166-04","Gold sample."
"ESO 211-03","Gold sample."
"ESO 226-06","Gold sample."
"ESO 261-03","Gold sample."
"ESO 275-01","Gold sample."
"ESO 311-21","Gold sample."
"ESO 312-03","Gold sample."
"ESO 312-04","Gold sample."
"ESO 332-13","Gold sample."
"ESO 332-22","Gold sample."
"ESO 368-11","Gold sample."
"ESO 368-14","Gold sample."
"ESO 370-17","Gold sample."
"ESO 371-25","Gold sample."
"ESO 392-13","Gold sample."
"ESO 393-15","Gold sample."
"ESO 429-05","Gold sample."
"ESO 429-02","Gold sample."
"ESO 430-09","Gold sample."
"ESO 430-18","Gold sample."
"ESO 494-09","Gold sample."
"ESO 518-03","Gold sample."
"ESO 521-38","Gold sample."
"ESO 522-05","Gold sample."
"ESO 559-13","Gold sample."
"ESO 589-26","Silver sample."
"FSR 0031","Bronze sample."
"FSR 0087","Silver sample."
"FSR 0088","Silver sample."
"FSR 0111","Gold sample."
"FSR 0123","Gold sample."
"FSR 0133","Wood sample."
"FSR 0134","Wood sample."
"FSR 0154","Gold sample."
"FSR 0158","Silver sample."
"FSR 0165","Gold sample."
"FSR 0166","Gold sample."
"FSR 0167","Gold sample."
"FSR 0172","Silver sample."
"FSR 0174","Bronze sample."
"FSR 0182","Gold sample."
"FSR 0195","Bronze sample."
"FSR 0219","Silver sample."
"FSR 0222","Silver sample."
"FSR 0224","Silver sample."
"FSR 0227","Silver sample."
"FSR 0238","Silver sample."
"FSR 0239","Bronze sample."
"FSR 0241","Gold sample."
"FSR 0248","Wood sample."
"FSR 0251","Wood sample."
"FSR 0258","Gold sample."
"FSR 0261","Wood sample."
"FSR 0270","Gold sample."
"FSR 0275","Gold sample."
"FSR 0276","Bronze sample."
"FSR 0278","Gold sample."
"FSR 0282","Silver sample."
"FSR 0284","Gold sample."
"FSR 0288","Gold sample."
"FSR 0291","Silver sample."
"FSR 0295","Gold sample."
"FSR 0296","Gold sample."
"FSR 0306","Gold sample."
"FSR 0320","Gold sample."
"FSR 0324","Gold sample."
"FSR 0325","Gold sample."
"FSR 0336","Gold sample."
"FSR 0342","Gold sample."
"FSR 0344","Gold sample."
"FSR 0357","Gold sample."
"FSR 0358","Wood sample."
"FSR 0366","Gold sample."
"FSR 0369","Wood sample."
"FSR 0379","Wood sample."
"FSR 0381","Gold sample."
"FSR 0384","Gold sample."
"FSR 0385","Gold sample."
"FSR 0394","Gold sample."
"FSR 0398","Gold sample."
"FSR 0401","Gold sample."
"FSR 0416","Gold sample."
"FSR 0417","Silver sample."
"FSR 0430","Gold sample."
"FSR 0435","Gold sample."
"FSR 0441","Gold sample."
"FSR 0442","Silver sample."
"FSR 0443","Gold sample."
"FSR 0448","Gold sample."
"FSR 0451","Gold sample."
"FSR 0460","Gold sample."
"FSR 0465","Bronze sample."
"FSR 0480","Gold sample."
"FSR 0494","Gold sample."
"FSR 0496","Gold sample."
"FSR 0498","Gold sample."
"FSR 0505","Gold sample."
"FSR 0508","Silver sample."
"FSR 0519","Gold sample."
"FSR 0522","Gold sample."
"FSR 0524","Gold sample."
"FSR 0534","Gold sample."
"FSR 0536","Gold sample."
"FSR 0537","Gold sample."
"FSR 0542","Wood sample."
"FSR 0551","Silver sample."
"FSR 0553","Gold sample."
"FSR 0558","Silver sample."
"FSR 0569","Silver sample."
"FSR 0591","Gold sample."
"FSR 0596","Gold sample."
"FSR 0604","Gold sample."
"FSR 0632","Gold sample."
"FSR 0634","Gold sample."
"FSR 0647","Gold sample."
"FSR 0665","Silver sample."
"FSR 0667","Gold sample."
"FSR 0674","Gold sample."
"FSR 0683","Gold sample."
"FSR 0686","Gold sample."
"FSR 0687","Gold sample."
"FSR 0702","Silver sample."
"FSR 0716","Gold sample."
"FSR 0717","Gold sample."
"FSR 0723","Gold sample."
"FSR 0728","Gold sample."
"FSR 0732","Gold sample."
"FSR 0734","Gold sample."
"FSR 0735","Gold sample."
"FSR 0744","Gold sample."
"FSR 0761","Gold sample."
"FSR 0771","Gold sample."
"FSR 0811","Gold sample."
"FSR 0812","Gold sample."
"FSR 0814","Gold sample."
"FSR 0817","Gold sample."
"FSR 0826","Gold sample."
"FSR 0827","Gold sample."
"FSR 0833","Gold sample."
"FSR 0841","Gold sample."
"FSR 0850","Gold sample."
"FSR 0852","Gold sample."
"FSR 0866","Gold sample."
"FSR 0869","Gold sample."
"FSR 0874","Silver sample."
"FSR 0883","Gold sample."
"FSR 0893","Gold sample."
"FSR 0894","Gold sample."
"FSR 0902","Gold sample."
"FSR 0903","Gold sample."
"FSR 0904","Gold sample."
"FSR 0905","Gold sample."
"FSR 0921","Gold sample."
"FSR 0923","Gold sample."
"FSR 0929","Gold sample."
"FSR 0931","Gold sample."
"FSR 0932","Gold sample."
"FSR 0935","Gold sample."
"FSR 0937","Gold sample."
"FSR 0939","Gold sample."
"FSR 0941","Gold sample."
"FSR 0942","Gold sample."
"FSR 0948","Gold sample."
"FSR 0951","Gold sample."
"FSR 0953","Gold sample."
"FSR 0968","Gold sample."
"FSR 0974","Gold sample."
"FSR 0975","Gold sample."
"FSR 0977","Gold sample."
"FSR 0979","Gold sample."
"FSR 0985","Gold sample."
"FSR 0999","Gold sample."
"FSR 1017","Bronze sample."
"FSR 1051","Gold sample."
"FSR 1063","Gold sample."
"FSR 1077","Gold sample."
"FSR 1083","Gold sample."
"FSR 1085","Gold sample."
"FSR 1113","Gold sample."
"FSR 1115","Wood sample."
"FSR 1117","Wood sample."
"FSR 1125","Gold sample."
"FSR 1129","Gold sample."
"FSR 1144","Gold sample."
"FSR 1149","Gold sample."
"FSR 1150","Gold sample."
"FSR 1153","Gold sample."
"FSR 1163","Gold sample."
"FSR 1170","Gold sample."
"FSR 1171","Bronze sample."
"FSR 1172","Gold sample."
"FSR 1173","Gold sample."
"FSR 1178","Gold sample."
"FSR 1180","Gold sample."
"FSR 1183","Gold sample."
"FSR 1185","Silver sample."
"FSR 1197","Gold sample."
"FSR 1202","Gold sample."
"FSR 1207","Gold sample."
"FSR 1209","Gold sample."
"FSR 1211","Gold sample."
"FSR 1212","Gold sample."
"FSR 1234","Gold sample."
"FSR 1252","Gold sample."
"FSR 1253","Gold sample."
"FSR 1260","Gold sample."
"FSR 1275","Gold sample."
"FSR 1284","Gold sample."
"FSR 1298","Gold sample."
"FSR 1335","Gold sample."
"FSR 1342","Gold sample."
"FSR 1347","Gold sample."
"FSR 1352","Gold sample."
"FSR 1360","Gold sample."
"FSR 1361","Gold sample."
"FSR 1363","Gold sample."
"FSR 1378","Gold sample."
"FSR 1380","Gold sample."
"FSR 1382","Gold sample."
"FSR 1399","Gold sample."
"FSR 1402","Gold sample."
"FSR 1406","Silver sample."
"FSR 1407","Gold sample."
"FSR 1411","Gold sample."
"FSR 1418","Gold sample."
"FSR 1419","Gold sample."
"FSR 1421","Bronze sample."
"FSR 1424","Gold sample."
"FSR 1430","Bronze sample."
"FSR 1435","Bronze sample."
"FSR 1441","Gold sample."
"FSR 1443","Gold sample."
"FSR 1452","Gold sample."
"FSR 1460","Wood sample."
"FSR 1478","Gold sample."
"FSR 1484","Gold sample."
"FSR 1496","Gold sample."
"FSR 1500","Silver sample."
"FSR 1521","Bronze sample."
"FSR 1527","Bronze sample."
"FSR 1586","Silver sample."
"FSR 1591","Gold sample."
"FSR 1595","Wood sample."
"FSR 1621","Gold sample."
"FSR 1663","Gold sample."
"FSR 1666","Wood sample."
"FSR 1668","Bronze sample."
"FSR 1694","Wood sample."
"FSR 1698","Gold sample."
"FSR 1700","Gold sample."
"FSR 1703","Gold sample."
"FSR 1725","Silver sample."
"FSR 1744","Bronze sample."
"FSR 1750","Wood sample."
"Feibelman 1","Gold sample."
"Feinstein 1","Gold sample."
"Ferrero 1","Gold sample."
"Ferrero 11","Gold sample."
"Ferrero 17","Gold sample."
"FoF 1180","Gold sample."
"FoF 1182","Gold sample."
"FoF 1218","Gold sample."
"FoF 1235","Gold sample."
"FoF 1375","Gold sample."
"FoF 1428","Gold sample."
"FoF 145","Gold sample."
"FoF 1540","Gold sample."
"FoF 1800","Gold sample."
"FoF 1973","Gold sample."
"FoF 198","Gold sample."
"FoF 1994","Gold sample."
"FoF 2068","Gold sample."
"FoF 2094","Gold sample."
"FoF 2100","Gold sample."
"FoF 2117","Gold sample."
"FoF 2123","Gold sample."
"FoF 2139","Gold sample."
"FoF 2143","Gold sample."
"FoF 2179","Gold sample."
"FoF 2198","Gold sample."
"FoF 2210","Gold sample."
"FoF 2220","Gold sample."
"FoF 2238","Gold sample."
"FoF 2253","Gold sample."
"FoF 2309","Gold sample."
"FoF 2383","Gold sample."
"FoF 273","Gold sample."
"FoF 282","Gold sample."
"FoF 321","Gold sample."
"FoF 403","Gold sample."
"FoF 5","Gold sample."
"FoF 589","Gold sample."
"FoF 597","Gold sample."
"FoF 658","Gold sample."
"FoF 861","Gold sample."
"FoF 866","Gold sample."
"FoF 876","Gold sample."
"FoF 947","Gold sample."
"Gaia 1","Gold sample."
"Gaia 2","Gold sample."
"Gaia 6","Gold sample."
"Gaia 8","Gold sample."
"Gulliver 10","Wood sample."
"Gulliver 11","Gold sample."
"Gulliver 12","Gold sample."
"Gulliver 13","Gold sample."
"Gulliver 14","Gold sample."
"Gulliver 15","Gold sample."
"Gulliver 17","Gold sample."
"Gulliver 18","Gold sample."
"Gulliver 19","Gold sample."
"Gulliver 2","Gold sample."
"Gulliver 20","Gold sample."
"Gulliver 21","Gold sample."
"Gulliver 22","Silver sample."
"Gulliver 23","Gold sample."
"Gulliver 24","Gold sample."
"Gulliver 25","Gold sample."
"Gulliver 26","Gold sample."
"Gulliver 27","Gold sample."
"Gulliver 28","Gold sample."
"Gulliver 3","Gold sample."
"Gulliver 30","Gold sample."
"Gulliver 31","Gold sample."
"Gulliver 32","Gold sample."
"Gulliver 33","Gold sample."
"Gulliver 34","Gold sample."
"Gulliver 35","Gold sample."
"Gulliver 36","Gold sample."
"Gulliver 37","Gold sample."
"Gulliver 38","Gold sample."
"Gulliver 39","Gold sample."
"Gulliver 4","Gold sample."
"Gulliver 40","Gold sample."
"Gulliver 42","Silver sample."
"Gulliver 43","Gold sample."
"Gulliver 44","Gold sample."
"Gulliver 45","Gold sample."
"Gulliver 46","Gold sample."
"Gulliver 47","Gold sample."
"Gulliver 48","Silver sample."
"Gulliver 49","Gold sample."
"Gulliver 5","Gold sample."
"Gulliver 50","Gold sample."
"Gulliver 51","Gold sample."
"Gulliver 52","Gold sample."
"Gulliver 53","Gold sample."
"Gulliver 54","Gold sample."
"Gulliver 55","Gold sample."
"Gulliver 56","Gold sample."
"Gulliver 57","Gold sample."
"Gulliver 58","Gold sample."
"Gulliver 59","Gold sample."
"Gulliver 60","Gold sample."
"Gulliver 7","Gold sample."
"Gulliver 9","Gold sample."
"HD 226540 Group","Gold sample."
"HSC 100","Bronze sample."
"HSC 1000","Silver sample."
"HSC 1001","Gold sample."
"HSC 1003","Silver sample."
"HSC 1004","Gold sample."
"HSC 1005","Gold sample."
"HSC 1006","Silver sample."
"HSC 1007","Silver sample."
"HSC 1008","Gold sample."
"HSC 1011","Gold sample."
"HSC 1012","Gold sample."
"HSC 1013","Gold sample."
"HSC 1014","Gold sample."
"HSC 1015","Gold sample."
"HSC 1019","Gold sample."
"HSC 1020","Gold sample."
"HSC 1021","Gold sample."
"HSC 1022","Gold sample."
"HSC 1025","Gold sample."
"HSC 1026","Gold sample."
"HSC 1028","Silver sample."
"HSC 1029","Gold sample."
"HSC 103","Bronze sample."
"HSC 1031","Gold sample."
"HSC 1034","Gold sample."
"HSC 1036","Gold sample."
"HSC 1037","Gold sample."
"HSC 1039","Gold sample."
"HSC 104","Bronze sample."
"HSC 1041","Gold sample."
"HSC 1042","Gold sample."
"HSC 1043","Gold sample."
"HSC 1049","Gold sample."
