"Cluster","Comment"
"Collinder_268","Ellipticities (core, all): e_core=0.11, e_all=0.0589."
"Collinder_269","Ellipticities (core, all): e_core=0.0408, e_all=0.1077."
"Collinder_271","Ellipticities (core, all): e_core=0.2336, e_all=0.0309."
"Collinder_272","Ellipticities (core, all): e_core=0.0283, e_all=0.0366."
"Collinder_277","Ellipticities (core, all): e_core=0.21, e_all=0.0887."
"Collinder_292","Ellipticities (core, all): e_core=0.2028, e_all=0.1508."
"Collinder_307","Ellipticities (core, all): e_core=0.1897, e_all=0.0724."
"Collinder_338","Ellipticities (core, all): e_core=0.0631, e_all=0.0657."
"Collinder_350","Ellipticities (core, all): e_core=0.1719, e_all=0.2805."
"Collinder_359","Ellipticities (core, all): e_core=0.2906, e_all=0.0523."
"Collinder_394","Ellipticities (core, all): e_core=0.5059, e_all=0.1444."
"Collinder_419","Ellipticities (core, all): e_core=0.2987, e_all=0.2706."
"Collinder_463","Ellipticities (core, all): e_core=0.219, e_all=0.2591."
"Collinder_469","Ellipticities (core, all): e_core=0.1353, e_all=0.0111."
"Collinder_69","Ellipticities (core, all): e_core=0.2746, e_all=0.216."
"Collinder_74","Ellipticities (core, all): e_core=0.1045, e_all=0.1506."
"Collinder_95","Ellipticities (core, all): e_core=0.4836, e_all=0.1049."
"Czernik_1","Ellipticities (core, all): e_core=0.175, e_all=0.1804."
"Czernik_10","Ellipticities (core, all): e_core=0.2124, e_all=0.1085."
"Czernik_12","Ellipticities (core, all): e_core=0.0943, e_all=0.079."
"Czernik_13","Ellipticities (core, all): e_core=0.0617, e_all=0.1016."
"Czernik_14","Ellipticities (core, all): e_core=0.2216, e_all=0.0661."
"Czernik_16","Ellipticities (core, all): e_core=0.0682, e_all=0.1617."
"Czernik_18","Ellipticities (core, all): e_core=0.3016, e_all=0.4252."
"Czernik_19","Ellipticities (core, all): e_core=0.1175, e_all=0.1091."
"Czernik_2","Ellipticities (core, all): e_core=0.151, e_all=0.1855."
"Czernik_20","Ellipticities (core, all): e_core=0.0819, e_all=0.1612."
"Czernik_21","Ellipticities (core, all): e_core=0.1231, e_all=0.0775."
"Czernik_23","Ellipticities (core, all): e_core=0.0723, e_all=0.1575."
"Czernik_24","Ellipticities (core, all): e_core=0.0523, e_all=0.07."
"Czernik_25","Ellipticities (core, all): e_core=0.0657, e_all=0.1178."
"Czernik_26","Ellipticities (core, all): e_core=0.2174, e_all=0.1709."
"Czernik_27","Ellipticities (core, all): e_core=0.2039, e_all=0.1825."
"Czernik_29","Ellipticities (core, all): e_core=0.1473, e_all=0.116."
"Czernik_3","Ellipticities (core, all): e_core=0.2755, e_all=0.3659."
"Czernik_30","Ellipticities (core, all): e_core=0.0504, e_all=0.1815."
"Czernik_31","Ellipticities (core, all): e_core=0.1426, e_all=0.1577."
"Czernik_32","Ellipticities (core, all): e_core=0.0118, e_all=0.0841."
"Czernik_37","Ellipticities (core, all): e_core=0.088, e_all=0.0754."
"Czernik_38","Ellipticities (core, all): e_core=0.0938, e_all=0.1842."
