"Cluster","Comment"
"NGC_6716","This cluster was include in (Dias et al., 2002A&A...389..871D, Cat. B/ocl) however, parameters log(t)=7.932, Av=0.707, [Fe/H]=-0.310 were taken from Bossini et al. (2019A&A...623A.108B, Cat. J/A+A/623/A108)."
"NGC_6791","The red limit of the straggler area is BP-RP=1.20."
"NGC_6819","This object probably suffers from differential reddening. We suggest exploring this effect in future works."
"NGC_6830"," Cat. J/A+A/623/A108).This cluster was include in (Dias et al., 2002A&A...389..871D, Cat. B/ocl) however, parameters log(t)=8.005, Av=0.124, [Fe/H]=0.00  were taken from Bossini et al. (2019A&A...623A.108B,"
"NGC_6940","This cluster was include in (Dias et al., 2002A&A...389..871D, Cat. B/ocl) however, parameters log(t)=9.010, Av =0.455, [Fe/H]=+ 0.150 were taken from Bossini et al. (2019A&A...623A.108B, Cat. J/A+A/623/A108). Apparently, star Gaia DR2 1857459766532229248 is a massive straggler."
"NGC_7044","This object probably suffers from differential reddening. We suggest exploring this effect in future works."
"NGC_7063","This cluster was include in (Dias et al., 2002A&A...389..871D, Cat. B/ocl) however, parameters log(t)=8.274, Av=0.326, [Fe/H]=0.000 were taken from Bossini et al. (2019A&A...623A.108B, Cat. J/A+A/623/A108)."
"NGC_7092","This cluster was include in (Dias et al., 2002A&A...389..871D, Cat. B/ocl) however, parameters log(t)=8.491, Av=0.0.049, [Fe/H]=0.00 were taken from Bossini et al. (2019A&A...623A.108B, Cat. J/A+A/623/A108)."
"NGC_7209","This cluster was include in (Dias et al., 2002A&A...389..871D, Cat. B/ocl) however, parameters log(t)=8.533, Av=0.546, [Fe/H]=0.070 were taken from Bossini et al. (2019A&A...623A.108B, Cat. J/A+A/623/A108)."
"NGC_7235","This cluster was include in (Dias et al., 2002A&A...389..871D, Cat. B/ocl) however, parameters log(t)=7.006, Av=2.516, [Fe/H]=0.00 were taken from Bossini et al. (2019A&A...623A.108B, Cat. J/A+A/623/A108)."
"NGC_752","This cluster was include in (Dias et al., 2002A&A...389..871D, Cat. B/ocl) however, parameters log(t)=9.17, Av=0.157, [Fe/H]=-0.030 were taken from Bossini et al. (2019A&A...623A.108B, Cat. J/A+A/623/A108). According to Ahumada & Lapasset (2007A&A...463..789A, Cat. J/A+A/463/789), this cluster host a confirmed blue straggler star (Gaia DR2 342856656440790784= BD+36 367) however, according to Cantat-Gaudin et al. (2018A&A...618A..93C, Cat. J/A+A18/A93), it is not a proper-motion member."
"NGC_7788","This cluster was include in (Dias et al., 2002A&A...389..871D, Cat. B/ocl) however, parameters log(t)=7.269, Av=1.627, [Fe/H]=0.00 were taken from Bossini et al. (2019A&A...623A.108B, Cat. J/A+A/623/A108)."
"NGC_7789","The red limit of the straggler area is BP-RP=0.70. There are several stragglers candidates with a radius larger than the apparent radius of the cluster (r=25.0  arcmin (Dias et al., 2002A&A...389..871D, Cat. B/ocl).  Apparently, star Gaia DR2 1994778907595519616 is a massive straggler."
"Pismis_18","The distance d=2168.1 (dmode+01) of Cantat-Gaudin et al. (2018A&A...618A..93C, Cat. J/A+A18/A93) was used to fit the isochrone."
"Pismis_3","This object probably suffers from differential reddening. We suggest exploring this effect in future works."
"Pismis_4","This cluster was include in (Dias et al., 2002A&A...389..871D, Cat. B/ocl) however, parameters log(t)=7.905, Av=0.093, [Fe/H]=-0.200 were taken from Bossini et al. (2019A&A...623A.108B, Cat. J/A+A/623/A108)."
"Pozzo_1","This cluster was include in (Dias et al., 2002A&A...389..871D, Cat. B/ocl) however, parameters log(t)=7.143, E(b-v)=0.079, Z=0.037 were taken from Monteiro & Dias (2019MNRAS.487.2385M)."
"Roslund_3","This cluster was include in (Dias et al., 2002A&A...389..871D, Cat. B/ocl) however, parameters log(t)=7.643, Av=1.035, [Fe/H]=0.080 were taken from Bossini et al. (2019A&A...623A.108B, Cat. J/A+A/623/A108). Ahumada & Lapasset (2007A&A...463..789A, Cat. J/A+A/463/789) cite stars DR2 1823376864591083904=HD 350990 and HD 350991 as blue stragglers, HD 350990 is a member according to Cantat-Gaudin et al. (2018A&A...618A..93C, Cat. J/A+A18/A93) however is located in the main sequence of the cluster and not in the straggler region, on the other hand, HD 350991 was not observed by Gaia."
"Ruprecht_115","This cluster was include in (Dias et al., 2002A&A...389..871D, Cat. B/ocl) however, parameters log(t)=8.47, Av=2.317, [Fe/H]=-0.102 were taken from Bossini et al. (2019A&A...623A.108B, Cat. J/A+A/623/A108)."
"Ruprecht_44","This cluster was include in (Dias et al., 2002A&A...389..871D, Cat. B/ocl) however, parameters log(t)=7.132, Av=1.885, [Fe/H]=0.00 were taken from Bossini et al. (2019A&A...623A.108B, Cat. J/A+A/623/A108)."
"Trumpler_2","This cluster was include in (Dias et al., 2002A&A...389..871D, Cat. B/ocl) however, parameters log(t)=7.962, Av=0.954, [Fe/H]=0.00 were taken from Bossini et al. (2019A&A...623A.108B, Cat. J/A+A/623/A108). The distance d=640.9 (dmode+01) of Cantat-Gaudin et al. (2018A&A...618A..93C, Cat. J/A+A18/A93) was use to fit the isochrone."
"Trumpler_20","Apparently, star Gaia DR2 6056602906231196032 is a massive straggler."
"Trumpler_21","This cluster was include in (Dias et al., 2002A&A...389..871D, Cat. B/ocl) however, parameters log(t)=7.690, Av=0.723, [Fe/H]=0.000 were taken from Bossini et al. (2019A&A...623A.108B, Cat. J/A+A/623/A108). The distance d=1174.4 (dmode+01) of Cantat-Gaudin et al. (2018A&A...618A..93C, Cat. J/A+A18/A93) was use to fit the isochrone."
"Trumpler_5","The red limit of the straggler area is BP-RP=1.30. There are several stragglers candidates with a radius larger than the cluster's apparent radius (r=15.4 arcmin (Dias et al., 2002A&A...389..871D, Cat. B/ocl).  Apparently, stars Gaia DR2 3326777286895609344, Gaia DR2 3326807557824686336, Gaia DR2 3326824565895691392 are massive stragglers. This object probably suffers from differential reddening. We suggest exploring this effect in future works."
"Trumpler_7","This cluster was include in (Dias et al., 2002A&A...389..871D, Cat. B/ocl) however,  parameters log(t)=7.692, Av=0.841, [Fe/H]= 0.00 were taken from Bossini et al. (2019A&A...623A.108B, Cat. J/A+A/623/A108)."
"Waterloo_7","This cluster was include in (Dias et al., 2002A&A...389..871D, Cat. B/ocl) however, parameters log(t)=7.76, Av=0.418, Z=0.025were taken from Monteiro & Dias (2019MNRAS.487.2385M)."
